event_id,time_utc,mag,status,place,lon,lat,depth_km
usc000nk01,2014-03-21T17:30:16.730Z,3,reviewed,"3 km ENE of Bluff City, Kansas",-97.8455,37.0895,10.95
usc000nk6e,2014-03-21T19:11:45.500Z,2.7,reviewed,"4 km NNW of Quay, Oklahoma",-96.7244,36.1941,7.338
usc000nkag,2014-03-21T19:59:40Z,2.6,reviewed,"6 km NNW of Meridian, Oklahoma",-97.2822,35.8896,5
usc000nkid,2014-03-21T22:41:07.900Z,2.6,reviewed,"1 km SE of Choctaw, Oklahoma",-97.258,35.489,6.7
usc000nkq2,2014-03-22T02:30:33.900Z,3.1,reviewed,"5 km SSW of Langston, Oklahoma",-97.27,35.896,4.5
usc000nksc,2014-03-22T02:34:07.330Z,2.6,reviewed,"5 km NNW of Meridian, Oklahoma",-97.276,35.889,5.9
usc000nknz,2014-03-22T02:35:01.840Z,2.8,reviewed,"5 km NNW of Meridian, Oklahoma",-97.279,35.889,6
usc000nkpw,2014-03-22T03:01:32.160Z,3,reviewed,"6 km NNW of Meridian, Oklahoma",-97.279,35.892,5
usc000nkth,2014-03-22T03:02:35.480Z,3.1,reviewed,"6 km NW of Meridian, Oklahoma",-97.29,35.888,4.5
usc000nkq4,2014-03-22T03:05:58.310Z,3.9,reviewed,"6 km NW of Meridian, Oklahoma",-97.299,35.888,4.5
usc000nkxs,2014-03-22T10:21:57.470Z,2.8,reviewed,"2 km ENE of Bluff City, Kansas",-97.8456,37.0813,8.27
usc000nkxu,2014-03-22T10:24:25.680Z,3,reviewed,"2 km E of Bluff City, Kansas",-97.8436,37.0752,6.54
usc000nl52,2014-03-22T15:58:20.200Z,2.8,reviewed,"6 km NNW of Meridian, Oklahoma",-97.2809,35.8909,4.445
usc000nl5l,2014-03-22T16:15:39.510Z,2.5,reviewed,"4 km S of Langston, Oklahoma",-97.257,35.9056,7.39
usc000nl9e,2014-03-22T17:43:55.600Z,2.8,reviewed,"8 km ENE of Stillwater, Oklahoma",-96.9657,36.1445,5
usc000nlc2,2014-03-22T18:40:44.800Z,2.5,reviewed,"5 km NW of Meridian, Oklahoma",-97.2891,35.8795,5
usc000nlcq,2014-03-22T19:15:54.400Z,3,reviewed,"8 km N of Hunter, Oklahoma",-97.661,36.638,5
usc000nld4,2014-03-22T19:30:11.700Z,2.8,reviewed,Oklahoma,-97.7096,36.6995,5
usc000nldm,2014-03-22T19:42:12.210Z,3.3,reviewed,"6 km W of Deer Creek, Oklahoma",-97.5915,36.8124,4.1
usc000nlnx,2014-03-23T03:37:23.790Z,2.7,reviewed,"8 km N of Hunter, Oklahoma",-97.66,36.642,5
usc000nlu3,2014-03-23T06:18:36.890Z,2.7,reviewed,"3 km WNW of Freeport, Kansas",-97.8982,37.2106,7.34
usc000nn2l,2014-03-23T19:46:52.500Z,2.5,reviewed,"6 km SE of Wakita, Oklahoma",-97.8753,36.8433,5
usc000nmxg,2014-03-24T05:19:45.500Z,2.5,reviewed,"6 km SSW of Langston, Oklahoma",-97.2898,35.8944,5.158
usc000nn3s,2014-03-24T15:39:59.800Z,2.7,reviewed,"8 km W of Deer Creek, Oklahoma",-97.6124,36.8104,5
usc000nptu,2014-03-24T22:48:56.800Z,2.6,reviewed,"6 km NW of Meridian, Oklahoma",-97.288,35.8859,5
usc000np5g,2014-03-24T23:32:46.700Z,3,reviewed,"2 km NNE of Stroud, Oklahoma",-96.6517,35.7693,5.761
usc000npwc,2014-03-25T07:51:21.670Z,2.6,reviewed,"0 km WNW of Renfrow, Oklahoma",-97.662,36.9266,4.05
usc000nppd,2014-03-25T14:01:19.100Z,3,reviewed,"12 km NW of Edmond, Oklahoma",-97.5558,35.7427,6.016
usc000nq8x,2014-03-25T20:52:17Z,2.6,reviewed,"7 km S of Stuart, Oklahoma",-96.0955,34.8375,5
usc000nr63,2014-03-26T14:24:20.700Z,2.7,reviewed,"6 km SSW of Langston, Oklahoma",-97.2911,35.8941,5
usc000ntpw,2014-03-27T20:05:16.600Z,3.2,reviewed,"6 km SSW of Langston, Oklahoma",-97.286,35.897,4.6
usc000nunm,2014-03-28T08:01:11.100Z,2.7,reviewed,"3 km E of Morrison, Oklahoma",-96.9722,36.2917,7.823
usc000nula,2014-03-28T10:07:17.150Z,2.7,reviewed,"1 km NE of Nicoma Park, Oklahoma",-97.309,35.499,6.88
usc000nuhq,2014-03-28T11:23:26.540Z,2.8,reviewed,"7 km NNW of Harper, Kansas",-98.0654,37.345,3.9
usc000nutr,2014-03-28T14:06:43.200Z,2.5,reviewed,"1 km S of Marshall, Oklahoma",-97.6281,36.1361,4.766
usc000nv0d,2014-03-28T17:56:11.200Z,3.1,reviewed,"3 km SSW of Marshall, Oklahoma",-97.6329,36.1257,0.393
usc000nv3m,2014-03-28T18:56:38.900Z,2.8,reviewed,"2 km SSW of Marshall, Oklahoma",-97.6313,36.1349,5
usc000nvgm,2014-03-28T23:16:24.300Z,3.2,reviewed,"8 km SW of Glencoe, Oklahoma",-96.9819,36.1673,6.983
usc000nvq5,2014-03-29T06:11:18.900Z,3.1,reviewed,"2 km ESE of Choctaw, Oklahoma",-97.2415,35.4906,7.049
usc000nvr7,2014-03-29T06:45:58.200Z,2.5,reviewed,"5 km E of Jones, Oklahoma",-97.2283,35.5579,5
usc000nx58,2014-03-29T10:08:44.400Z,2.6,reviewed,"2 km E of Choctaw, Oklahoma",-97.246,35.494,5
usc000nvy7,2014-03-29T12:36:47.700Z,2.9,reviewed,"2 km ESE of Choctaw, Oklahoma",-97.243,35.4924,5.576
usc000nwkx,2014-03-29T16:56:18.700Z,2.7,reviewed,"2 km ESE of Choctaw, Oklahoma",-97.246,35.4918,5.32
usc000nx4p,2014-03-29T17:11:41.400Z,2.7,reviewed,"2 km ESE of Choctaw, Oklahoma",-97.2465,35.4931,7.049
usc000nwaf,2014-03-29T21:34:19.200Z,2.7,reviewed,"1 km ESE of Choctaw, Oklahoma",-97.249,35.494,6.6
usc000nwgf,2014-03-30T03:08:30.800Z,3.4,reviewed,"2 km ESE of Choctaw, Oklahoma",-97.2471,35.4923,7.403
usc000nwi0,2014-03-30T03:55:33.500Z,3.5,reviewed,"3 km SSW of Marshall, Oklahoma",-97.6438,36.1288,5
usc000nx0c,2014-03-30T05:42:41.700Z,2.6,reviewed,"1 km E of Choctaw, Oklahoma",-97.2488,35.4959,6.825
usc000nwl5,2014-03-30T05:49:29.400Z,3,reviewed,"2 km ESE of Choctaw, Oklahoma",-97.2465,35.4911,7.509
usc000nwm8,2014-03-30T06:37:43.700Z,3.3,reviewed,"3 km SSW of Marshall, Oklahoma",-97.6404,36.1288,4.656
usc000nxmh,2014-03-30T06:41:51.200Z,2.5,reviewed,"1 km S of Marshall, Oklahoma",-97.6256,36.1372,5
usc000nwmq,2014-03-30T06:51:56.300Z,4.2,reviewed,"2 km S of Marshall, Oklahoma",-97.6291,36.1309,4.831
usc000nwn9,2014-03-30T06:59:28.400Z,3.3,reviewed,"3 km SSW of Marshall, Oklahoma",-97.644,36.125,5
usc000nwpa,2014-03-30T08:07:05.200Z,3.3,reviewed,"1 km S of Marshall, Oklahoma",-97.624,36.1371,2.535
usc000nwq1,2014-03-30T08:10:31.800Z,3.3,reviewed,"2 km S of Marshall, Oklahoma",-97.628,36.1317,2.277
usc000nwqj,2014-03-30T08:42:36.400Z,3.9,reviewed,"2 km S of Marshall, Oklahoma",-97.6257,36.1352,2.483
usc000nwr8,2014-03-30T09:06:48.500Z,2.9,reviewed,"3 km SSW of Marshall, Oklahoma",-97.6394,36.1266,4.854
usc000nws4,2014-03-30T09:51:43Z,2.6,reviewed,"3 km SSW of Marshall, Oklahoma",-97.6422,36.1214,2.596
usc000nwu7,2014-03-30T12:49:42Z,3.4,reviewed,"2 km SSW of Marshall, Oklahoma",-97.6359,36.13,5
usc000nww4,2014-03-30T14:09:59.400Z,4.1,reviewed,"3 km SSW of Marshall, Oklahoma",-97.6398,36.1255,3.903
usc000nx8l,2014-03-31T00:54:02.400Z,2.7,reviewed,"8 km WNW of Deer Creek, Oklahoma",-97.6072,36.8394,5
usc000nxkf,2014-03-31T05:10:20.600Z,2.6,reviewed,"2 km S of Marshall, Oklahoma",-97.629,36.1319,4.026
usc000nxk1,2014-03-31T05:15:30.070Z,2.8,reviewed,"5 km WSW of Orlando, Oklahoma",-97.437,36.127,5
usc000nxj0,2014-03-31T10:58:30.600Z,2.5,reviewed,"7 km ENE of Mulhall, Oklahoma",-97.3274,36.0837,5
usc000nxma,2014-03-31T15:25:41.200Z,2.7,reviewed,"3 km ESE of Carney, Oklahoma",-96.9739,35.7948,4.54
usc000nxni,2014-03-31T17:17:59.470Z,3.2,reviewed,"3 km ESE of Carney, Oklahoma",-96.978,35.794,3.4
usc000nxz6,2014-03-31T20:04:55.580Z,2.5,reviewed,"11 km SE of Marshall, Oklahoma",-97.541,36.08,5
usc000ny2h,2014-03-31T21:43:39.500Z,2.6,reviewed,"1 km SSE of Stillwater, Oklahoma",-97.0512,36.1002,5
usc000ny6b,2014-03-31T22:35:23.500Z,2.6,reviewed,"2 km SSE of Stillwater, Oklahoma",-97.0446,36.0983,4.635
usb000pmzt,2014-03-31T23:41:13.400Z,2.5,reviewed,"5 km NNW of Meridian, Oklahoma",-97.2744,35.8898,4.97
usc000ny72,2014-03-31T23:45:08.500Z,2.9,reviewed,"5 km NNW of Meridian, Oklahoma",-97.2674,35.8882,5
usc000ny7y,2014-03-31T23:59:47.800Z,3,reviewed,"5 km NNW of Meridian, Oklahoma",-97.2621,35.887,5
usc000ny8t,2014-04-01T00:26:01.100Z,2.7,reviewed,"5 km NNW of Meridian, Oklahoma",-97.2678,35.8871,5
usc000ny9g,2014-04-01T01:50:57.680Z,2.9,reviewed,"5 km NNW of Meridian, Oklahoma",-97.2744,35.8882,5
usc000nzje,2014-04-01T03:29:20.860Z,2.6,reviewed,"1 km SE of Marshall, Oklahoma",-97.6125,36.1399,2.55
usc000nyfa,2014-04-01T07:07:43.220Z,3,reviewed,"5 km S of Langston, Oklahoma",-97.2614,35.8993,6.38
usc000nyvb,2014-04-01T13:41:41.500Z,2.6,reviewed,"5 km NNW of Meridian, Oklahoma",-97.2609,35.8918,4.432
usc000nz29,2014-04-01T17:07:13.700Z,3.2,reviewed,"5 km NW of Meridian, Oklahoma",-97.285,35.8842,5
usc000nzrj,2014-04-01T21:14:48.700Z,2.6,reviewed,"2 km SSW of Marshall, Oklahoma",-97.6321,36.1304,5
usc000p003,2014-04-02T00:56:25.900Z,3.3,reviewed,"6 km NNE of Hunter, Oklahoma",-97.6348,36.6221,5
usc000p07x,2014-04-02T04:20:32.300Z,2.5,reviewed,"5 km NNW of Meridian, Oklahoma",-97.2812,35.888,5.199
usc000p0dd,2014-04-02T07:10:02.200Z,3,reviewed,"1 km E of Choctaw, Oklahoma",-97.2503,35.495,7.176
usc000p15h,2014-04-02T17:15:44.100Z,2.9,reviewed,"2 km ENE of Hunter, Oklahoma",-97.6327,36.5759,5
usc000p1dp,2014-04-02T18:33:02.300Z,2.5,reviewed,"4 km ESE of Carney, Oklahoma",-96.9712,35.7936,4.35
usc000p2xb,2014-04-02T23:17:11.500Z,2.7,reviewed,"1 km S of Marshall, Oklahoma",-97.626,36.1387,5
usc000p2xn,2014-04-03T03:34:10.700Z,2.8,reviewed,"3 km SSW of Marshall, Oklahoma",-97.6428,36.1222,4.709
usc000p3a3,2014-04-03T16:56:50.500Z,3.3,reviewed,"5 km NNW of Meridian, Oklahoma",-97.2703,35.8905,4.797
usc000p3uc,2014-04-03T20:33:11.900Z,3.1,reviewed,Oklahoma,-97.0683,36.4478,5
usc000p3wt,2014-04-03T20:58:39.500Z,3.1,reviewed,"3 km WNW of Jet, Oklahoma",-98.2169,36.6805,5
usc000p5d8,2014-04-03T23:35:28.900Z,2.8,reviewed,"5 km NE of Hunter, Oklahoma",-97.6195,36.6042,5
usc000p5c1,2014-04-04T01:18:46.800Z,2.9,reviewed,"2 km ESE of Choctaw, Oklahoma",-97.242,35.4925,7.203
usc000p4bf,2014-04-04T02:23:47.700Z,3.5,reviewed,"5 km SSW of Langston, Oklahoma",-97.2682,35.8941,5.22
usc000p592,2014-04-04T02:47:27.700Z,2.7,reviewed,Oklahoma,-97.2663,35.8899,5
usc000p4ch,2014-04-04T02:49:53.100Z,2.7,reviewed,"5 km NNW of Meridian, Oklahoma",-97.2723,35.8899,5
usc000p4dq,2014-04-04T03:15:41.800Z,3.1,reviewed,"5 km NNW of Meridian, Oklahoma",-97.2734,35.8913,5
usc000p4ia,2014-04-04T06:42:34.500Z,3,reviewed,"5 km SSW of Langston, Oklahoma",-97.268,35.8949,4.176
usc000p4zq,2014-04-04T09:33:22.900Z,2.6,reviewed,"5 km NNW of Meridian, Oklahoma",-97.2691,35.892,5
usc000p4th,2014-04-04T11:27:33.600Z,2.7,reviewed,"1 km WSW of Medford, Oklahoma",-97.746,36.8022,5
usc000p5k8,2014-04-04T18:54:18.800Z,3.1,reviewed,"6 km NNW of Meridian, Oklahoma",-97.2837,35.8887,5
usc000p600,2014-04-04T21:48:38.900Z,2.8,reviewed,"6 km NNW of Meridian, Oklahoma",-97.2839,35.8881,4.53
usc000p66y,2014-04-05T02:30:53.700Z,2.7,reviewed,"1 km ESE of Covington, Oklahoma",-97.5672,36.3025,5.518
usc000p6a4,2014-04-05T05:17:12.400Z,2.7,reviewed,"5 km NE of Hunter, Oklahoma",-97.6195,36.6016,5
usc000p6b3,2014-04-05T06:01:50.400Z,2.8,reviewed,"5 km NNW of Meridian, Oklahoma",-97.268,35.8881,5
usc000p6fe,2014-04-05T10:54:55.800Z,3,reviewed,"10 km SE of Marshall, Oklahoma",-97.5462,36.0788,3.877
usc000p6gp,2014-04-05T12:42:16.900Z,3.8,reviewed,"2 km S of Marshall, Oklahoma",-97.6308,36.1312,2.174
usc000p6k9,2014-04-05T13:35:18.600Z,2.5,reviewed,"5 km NE of Hunter, Oklahoma",-97.6194,36.6008,5
usc000p7mm,2014-04-06T14:25:09.800Z,3,reviewed,"5 km S of Langston, Oklahoma",-97.2676,35.8928,5
usc000p7n7,2014-04-06T14:58:54.900Z,3.8,reviewed,"5 km NNW of Meridian, Oklahoma",-97.2691,35.8902,5
usc000p7qh,2014-04-06T15:04:07.500Z,2.7,reviewed,"5 km NNW of Meridian, Oklahoma",-97.2639,35.8926,5
usc000p82i,2014-04-06T20:38:45.200Z,2.6,reviewed,"5 km NNW of Meridian, Oklahoma",-97.2777,35.8837,4.285
usc000p898,2014-04-07T01:01:03.200Z,3.1,reviewed,"5 km NNW of Meridian, Oklahoma",-97.2706,35.8893,5
usc000p8b7,2014-04-07T02:22:48.100Z,2.8,reviewed,"8 km NW of Perkins, Oklahoma",-97.1101,36.0164,4.584
usc000p8ce,2014-04-07T03:25:34Z,3.4,reviewed,"6 km SSE of Byron, Oklahoma",-98.2775,36.8409,5
usc000p8fz,2014-04-07T05:59:34.800Z,3,reviewed,"2 km ESE of Morrison, Oklahoma",-96.9806,36.2853,4.134
usc000p8w7,2014-04-07T06:21:35.300Z,2.5,reviewed,"1 km SE of Langston, Oklahoma",-97.2413,35.9315,4.301
usc000p8uw,2014-04-07T13:02:01.800Z,2.5,reviewed,"10 km NNE of Morrison, Oklahoma",-96.9498,36.3794,5
usc000p92s,2014-04-07T16:03:03.900Z,4.2,reviewed,"6 km NNW of Meridian, Oklahoma",-97.2752,35.8913,5.131
usc000p983,2014-04-07T16:41:06.200Z,2.6,reviewed,"6 km SSW of Langston, Oklahoma",-97.29,35.8923,5
usc000p98r,2014-04-07T16:52:27.600Z,2.5,reviewed,"6 km SSW of Langston, Oklahoma",-97.2932,35.8932,5
usc000p9d8,2014-04-07T18:01:42Z,3.1,reviewed,"6 km SSW of Langston, Oklahoma",-97.2932,35.8927,5.316
usc000p9g0,2014-04-07T18:40:36.400Z,2.6,reviewed,"5 km NNW of Meridian, Oklahoma",-97.2702,35.8906,5.308
usc000p9u2,2014-04-07T21:19:24.900Z,2.9,reviewed,"5 km NNW of Meridian, Oklahoma",-97.2688,35.8914,5.309
usc000pa16,2014-04-07T22:45:49.400Z,2.8,reviewed,"5 km NNW of Meridian, Oklahoma",-97.2726,35.8915,5.004
usc000pauj,2014-04-08T08:37:00.900Z,2.6,reviewed,"5 km NNW of Meridian, Oklahoma",-97.2752,35.887,6.272
usc000pbx2,2014-04-08T21:05:56.100Z,2.8,reviewed,"7 km SSE of Red Rock, Oklahoma",-97.1555,36.3929,5
usc000pby6,2014-04-09T00:39:05.400Z,2.8,reviewed,"2 km N of Mulhall, Oklahoma",-97.4126,36.0886,5.561
usc000pbz9,2014-04-09T03:36:06.900Z,3.2,reviewed,"6 km SSW of Langston, Oklahoma",-97.2926,35.8937,4.667
usc000pc2i,2014-04-09T05:32:18.150Z,2.7,reviewed,"12 km SE of Cedar Valley, Oklahoma",-97.481,35.7771,7.06
usc000pc4r,2014-04-09T06:25:02.700Z,2.7,reviewed,"6 km SSW of Langston, Oklahoma",-97.2912,35.892,4.754
usc000pcd1,2014-04-09T10:20:26.500Z,2.8,reviewed,"3 km ESE of Perry, Oklahoma",-97.259,36.2762,5
usc000pcdm,2014-04-09T10:37:28.100Z,2.9,reviewed,"7 km SE of Cherokee, Oklahoma",-98.3048,36.7027,4.446
usc000pckc,2014-04-09T13:36:51.300Z,2.7,reviewed,"7 km SSE of Red Rock, Oklahoma",-97.1482,36.3939,5.581
usc000pdwm,2014-04-09T16:58:35.500Z,2.6,reviewed,"11 km SSE of Cedar Valley, Oklahoma",-97.4969,35.7733,5.748
usc000pcwv,2014-04-09T17:27:50.400Z,3,reviewed,"12 km SE of Cedar Valley, Oklahoma",-97.483,35.7766,6.832
usc000pd57,2014-04-09T19:43:52.400Z,2.8,reviewed,"12 km SE of Cedar Valley, Oklahoma",-97.4805,35.7766,7.089
usc000pdcn,2014-04-09T21:09:30.500Z,3.2,reviewed,"13 km SSE of Prague, Oklahoma",-96.638,35.3745,6.033
usc000pds6,2014-04-10T04:26:46.700Z,2.8,reviewed,"2 km ESE of Perry, Oklahoma",-97.2624,36.2846,2.638
usc000pdss,2014-04-10T04:48:14.200Z,3.2,reviewed,"7 km SSE of Red Rock, Oklahoma",-97.1483,36.3944,5.282
usc000pdut,2014-04-10T06:23:26.400Z,2.7,reviewed,"2 km ESE of Perry, Oklahoma",-97.2579,36.2832,5
usc000pdwa,2014-04-10T06:40:51.900Z,2.6,reviewed,"3 km ESE of Perry, Oklahoma",-97.2562,36.2788,3.957
usc000pdy4,2014-04-10T07:33:57.100Z,4,reviewed,"12 km SE of Cedar Valley, Oklahoma",-97.4826,35.7745,7.04
usc000pe7r,2014-04-10T07:35:40.500Z,3.2,reviewed,"12 km SE of Cedar Valley, Oklahoma",-97.4827,35.7772,6.837
usc000pdzw,2014-04-10T08:19:43.700Z,3.4,reviewed,"12 km SE of Cedar Valley, Oklahoma",-97.4827,35.7689,5.537
usc000pgzm,2014-04-10T08:20:41.400Z,3.5,reviewed,"11 km SE of Cedar Valley, Oklahoma",-97.4845,35.7809,5
usc000pe2z,2014-04-10T09:44:12.200Z,2.7,reviewed,"12 km SE of Cedar Valley, Oklahoma",-97.4799,35.7743,5.429
usc000pe90,2014-04-10T13:18:47.300Z,2.9,reviewed,"12 km SE of Cedar Valley, Oklahoma",-97.4801,35.7708,5.768
usc000pemt,2014-04-10T14:38:48.900Z,2.8,reviewed,"12 km SE of Cedar Valley, Oklahoma",-97.4802,35.7709,5.984
usc000pelz,2014-04-10T16:53:47.300Z,3.1,reviewed,"5 km E of Morrison, Oklahoma",-96.951,36.2888,7.988
usc000pepi,2014-04-10T18:00:48Z,3.7,reviewed,"5 km E of Morrison, Oklahoma",-96.952,36.2894,8.204
usc000peuj,2014-04-10T18:06:42.200Z,2.7,reviewed,"5 km ESE of Morrison, Oklahoma",-96.9488,36.287,8.64
usc000per5,2014-04-10T18:18:44.100Z,3.1,reviewed,"4 km E of Morrison, Oklahoma",-96.9539,36.2889,8.621
usc000pfhn,2014-04-11T00:35:53Z,2.7,reviewed,"5 km NW of Meridian, Oklahoma",-97.2873,35.8846,4.681
usc000pfm9,2014-04-11T02:45:22.600Z,2.6,reviewed,"3 km ESE of Perry, Oklahoma",-97.2554,36.275,5
usc000pfna,2014-04-11T03:09:00.600Z,2.7,reviewed,"6 km NW of Meridian, Oklahoma",-97.287,35.8862,5.125
usc000pg21,2014-04-11T04:26:55.200Z,2.5,reviewed,"6 km NW of Meridian, Oklahoma",-97.2878,35.8847,5.236
usc000pfqk,2014-04-11T05:17:50.900Z,3,reviewed,"6 km NNW of Meridian, Oklahoma",-97.2738,35.8922,5.105
usc000pfrs,2014-04-11T06:03:46.100Z,2.5,reviewed,"12 km SE of Cedar Valley, Oklahoma",-97.4796,35.7718,6.185
usc000pfx0,2014-04-11T10:09:31.200Z,2.6,reviewed,"6 km W of Wakita, Oklahoma",-97.9913,36.8834,5
usc000ph8e,2014-04-12T02:48:26.400Z,2.5,reviewed,"12 km N of Edmond, Oklahoma",-97.4814,35.7683,5.115
usc000ph8l,2014-04-12T02:53:38.300Z,3,reviewed,"12 km N of Edmond, Oklahoma",-97.4814,35.7673,5.251
usc000phan,2014-04-12T05:32:52.200Z,3.6,reviewed,"4 km ESE of Perry, Oklahoma",-97.2478,36.274,5
usc000phds,2014-04-12T09:00:01.100Z,2.7,reviewed,"3 km ESE of Perry, Oklahoma",-97.2493,36.2819,5
usc000phff,2014-04-12T10:21:17.400Z,2.8,reviewed,"3 km W of Jones, Oklahoma",-97.3281,35.566,5
usc000phmn,2014-04-12T16:13:15.800Z,3.3,reviewed,"5 km NNW of Meridian, Oklahoma",-97.2681,35.8899,3.075
usc000phsd,2014-04-12T18:33:20.900Z,2.9,reviewed,"10 km E of Red Rock, Oklahoma",-97.0648,36.4461,5
usc000pk4k,2014-04-12T21:34:25.900Z,2.6,reviewed,"11 km SE of Cedar Valley, Oklahoma",-97.4855,35.7766,6.968
usc000pi3p,2014-04-12T22:38:02.600Z,2.9,reviewed,"4 km ESE of Wakita, Oklahoma",-97.8742,36.8734,5
usc000piam,2014-04-13T02:39:57.300Z,2.8,reviewed,"12 km SSW of Guthrie, Oklahoma",-97.4766,35.7744,6.973
usc000pits,2014-04-13T13:10:51.600Z,2.5,reviewed,"12 km SE of Cedar Valley, Oklahoma",-97.4824,35.7713,6.344
usc000pk52,2014-04-13T16:27:40.600Z,2.6,reviewed,"6 km SSW of Langston, Oklahoma",-97.294,35.8918,5.398
usc000piw1,2014-04-13T17:00:15.500Z,3.4,reviewed,"12 km SE of Cedar Valley, Oklahoma",-97.4793,35.7698,5.737
usc000pix6,2014-04-13T17:23:21Z,2.9,reviewed,"12 km N of Edmond, Oklahoma",-97.4806,35.7683,5.556
usc000pk0z,2014-04-13T18:45:39.800Z,2.9,reviewed,"7 km NW of Meridian, Oklahoma",-97.2962,35.8909,5
usc000pj32,2014-04-13T20:02:21.100Z,3.5,reviewed,"12 km SE of Cedar Valley, Oklahoma",-97.4831,35.7712,5.896
usc000pjw7,2014-04-14T13:17:58.600Z,3.1,reviewed,"12 km SE of Cedar Valley, Oklahoma",-97.4839,35.7751,7.45
usc000pkak,2014-04-14T18:20:07.600Z,2.6,reviewed,"2 km ESE of Perry, Oklahoma",-97.2665,36.2842,5
usc000pkbt,2014-04-14T18:42:49.300Z,2.5,reviewed,"1 km ENE of Perry, Oklahoma",-97.2664,36.2932,5
usb000pl92,2014-04-15T00:21:23.900Z,2.5,reviewed,"3 km SE of Perry, Oklahoma",-97.2539,36.2706,5
usb000pl8x,2014-04-15T12:37:20.100Z,2.6,reviewed,"4 km S of Stillwater, Oklahoma",-97.0587,36.0733,0.975
usb000pm07,2014-04-16T00:36:10Z,2.8,reviewed,"2 km S of Marshall, Oklahoma",-97.63,36.1344,4.948
usb000pmdj,2014-04-16T11:53:16.100Z,2.6,reviewed,"7 km ENE of Morrison, Oklahoma",-96.9309,36.3188,7.032
usb000pmx5,2014-04-16T16:52:08.100Z,2.7,reviewed,"5 km E of Orlando, Oklahoma",-97.3202,36.154,5
usb000pnle,2014-04-17T08:26:21.200Z,2.8,reviewed,"6 km N of Luther, Oklahoma",-97.1928,35.7164,3.563
usb000pnr7,2014-04-17T11:50:07.600Z,3.6,reviewed,"3 km WNW of Jet, Oklahoma",-98.217,36.6797,3.008
usb000pq36,2014-04-18T04:33:33.400Z,2.5,reviewed,"6 km SSW of Langston, Oklahoma",-97.2742,35.8925,4.176
usb000pr1n,2014-04-19T08:07:26.700Z,2.9,reviewed,"6 km W of Pond Creek, Oklahoma",-97.8765,36.6654,4.745
usb000pr2f,2014-04-19T08:40:19.300Z,2.7,reviewed,"6 km S of Stillwater, Oklahoma",-97.0455,36.0605,5
usb000ps74,2014-04-19T09:38:37.700Z,2.6,reviewed,"2 km E of Choctaw, Oklahoma",-97.2455,35.4938,7.093
usb000pr4t,2014-04-19T10:43:10.300Z,3.8,reviewed,"3 km ESE of Perry, Oklahoma",-97.2517,36.2777,4.157
usb000prft,2014-04-19T18:11:47.400Z,2.9,reviewed,"5 km N of Kremlin, Oklahoma",-97.8297,36.6005,5.612
usb000prrj,2014-04-19T22:30:59.100Z,2.8,reviewed,"5 km S of Stillwater, Oklahoma",-97.0537,36.0625,4.114
usb000ps3d,2014-04-20T19:07:13.100Z,3.7,reviewed,"12 km SE of Cedar Valley, Oklahoma",-97.4821,35.774,6.717
usb000ps5p,2014-04-20T19:13:41.500Z,3,reviewed,"12 km SE of Cedar Valley, Oklahoma",-97.4829,35.7717,5.846
usb000ps4d,2014-04-20T19:31:32.200Z,3.3,reviewed,"12 km SSW of Guthrie, Oklahoma",-97.4718,35.7724,7.193
usb000pszb,2014-04-21T03:58:56.800Z,2.5,reviewed,"7 km WSW of Ringwood, Oklahoma",-98.3227,36.3656,5.252
usb000psu3,2014-04-21T06:33:07.400Z,2.5,reviewed,"3 km SE of Pond Creek, Oklahoma",-97.7738,36.6456,6.153
usb000psg0,2014-04-21T08:57:54.400Z,2.6,reviewed,"1 km ESE of Perry, Oklahoma",-97.2695,36.2838,5
usb000pst7,2014-04-21T18:16:08.700Z,3.2,reviewed,"6 km N of Kremlin, Oklahoma",-97.8421,36.6033,5.822
usb000pte2,2014-04-22T03:20:34.600Z,2.5,reviewed,"3 km ESE of Perry, Oklahoma",-97.2519,36.2703,10.071
usb000ptih,2014-04-22T08:04:17.200Z,2.9,reviewed,"6 km NW of Meridian, Oklahoma",-97.2891,35.8865,4.523
usb000ptvz,2014-04-22T08:34:13.500Z,2.8,reviewed,"3 km ESE of Morrison, Oklahoma",-96.9721,36.2904,6.681
usb000ptmx,2014-04-22T09:57:07Z,3.3,reviewed,"7 km N of Spencer, Oklahoma",-97.3795,35.5935,5.913
usb000puqt,2014-04-22T12:13:26.900Z,2.7,reviewed,"4 km N of Kremlin, Oklahoma",-97.8231,36.5907,5
usb000puwi,2014-04-22T17:35:22.100Z,2.5,reviewed,"8 km NNW of Hunter, Oklahoma",-97.7069,36.6269,5
usb000putx,2014-04-22T21:02:42.500Z,2.8,reviewed,"4 km NNE of Kremlin, Oklahoma",-97.8195,36.5912,5
usb000pv96,2014-04-23T01:13:00.900Z,2.6,reviewed,"5 km ESE of Wakita, Oklahoma",-97.866,36.8637,5.84
usb000pw4z,2014-04-23T15:35:33.300Z,3.1,reviewed,"6 km NNW of Dacoma, Oklahoma",-98.5923,36.7133,7.962
usb000pxwv,2014-04-24T17:46:19Z,3.2,reviewed,"5 km SW of Alva, Oklahoma",-98.715,36.7676,5
usb000pymf,2014-04-25T02:35:11.500Z,2.6,reviewed,"7 km E of Mulhall, Oklahoma",-97.3187,36.0655,5
